username,scrobble_date,artist,track,album,insertion_date,genre
Hydraine,2021-11-24 00:42:52.000,Martin Garrix,In the Name of Love,In The Name Of Love,2024-06-17 15:22:14.074,future bass
Hydraine,2021-11-24 00:42:52.000,Martin Garrix,In the Name of Love,In The Name Of Love,2024-06-17 15:22:14.074,pop
Hydraine,2021-11-24 00:42:52.000,Martin Garrix,In the Name of Love,In The Name Of Love,2024-06-17 15:22:14.074,2010s
Hydraine,2021-11-24 00:42:52.000,Martin Garrix,In the Name of Love,In The Name Of Love,2024-06-17 15:22:14.074,EDM
pascgabs,2019-08-15 17:59:11.000,Tim Maia,Universo em Desencanto,Racional (Vol 1),2024-06-17 15:42:57.469,soul
pascgabs,2019-08-15 17:59:11.000,Tim Maia,Universo em Desencanto,Racional (Vol 1),2024-06-17 15:42:57.469,brasil
pascgabs,2019-08-15 17:59:11.000,Tim Maia,Universo em Desencanto,Racional (Vol 1),2024-06-17 15:42:57.469,mpb
pascgabs,2019-08-15 17:59:11.000,Tim Maia,Universo em Desencanto,Racional (Vol 1),2024-06-17 15:42:57.469,70s
pascgabs,2019-08-15 17:59:11.000,Tim Maia,Universo em Desencanto,Racional (Vol 1),2024-06-17 15:42:57.469,funk
luizabonazza,2024-02-07 15:03:36.000,Michael Jackson,Billie Jean,Thriller,2024-06-17 12:42:33.031,pop
luizabonazza,2024-02-07 15:03:36.000,Michael Jackson,Billie Jean,Thriller,2024-06-17 12:42:33.031,80s
luizabonazza,2024-02-07 15:03:36.000,Michael Jackson,Billie Jean,Thriller,2024-06-17 12:42:33.031,michael jackson
luizabonazza,2024-02-07 15:03:36.000,Michael Jackson,Billie Jean,Thriller,2024-06-17 12:42:33.031,dance
luizabonazza,2024-02-07 15:03:36.000,Michael Jackson,Billie Jean,Thriller,2024-06-17 12:42:33.031,Disco
Hydraine,2023-01-27 21:17:35.000,Crowded House,Don't Dream It's Over,Crowded House,2024-06-17 15:18:12.655,80s
Hydraine,2023-01-27 21:17:35.000,Crowded House,Don't Dream It's Over,Crowded House,2024-06-17 15:18:12.655,pop
Hydraine,2023-01-27 21:17:35.000,Crowded House,Don't Dream It's Over,Crowded House,2024-06-17 15:18:12.655,rock
Hydraine,2023-01-27 21:17:35.000,Crowded House,Don't Dream It's Over,Crowded House,2024-06-17 15:18:12.655,classic rock
Hydraine,2023-01-27 21:17:35.000,Crowded House,Don't Dream It's Over,Crowded House,2024-06-17 15:18:12.655,crowded house
marisalgueiro,2020-11-13 00:50:05.000,MONSTA X,Nobody Else,FATAL LOVE,2024-06-17 13:08:52.387,k-pop
Luca1_2_3,2021-07-13 22:46:51.000,Vince Staples,LAW OF AVERAGES,Vince Staples,2024-06-17 14:40:27.588,Gangsta Rap
Luca1_2_3,2021-07-13 22:46:51.000,Vince Staples,LAW OF AVERAGES,Vince Staples,2024-06-17 14:40:27.588,wonky
Luca1_2_3,2021-07-13 22:46:51.000,Vince Staples,LAW OF AVERAGES,Vince Staples,2024-06-17 14:40:27.588,west coast hip hop
Luca1_2_3,2021-07-13 22:46:51.000,Vince Staples,LAW OF AVERAGES,Vince Staples,2024-06-17 14:40:27.588,pop rap
Luca1_2_3,2021-07-13 22:46:51.000,Vince Staples,LAW OF AVERAGES,Vince Staples,2024-06-17 14:40:27.588,Conscious Hip Hop
pascgabs,2022-03-31 14:36:17.000,Little Simz,Two Worlds Apart,Sometimes I Might Be Introvert,2024-06-17 15:38:31.611,Neo-Soul
pascgabs,2022-03-31 14:36:17.000,Little Simz,Two Worlds Apart,Sometimes I Might Be Introvert,2024-06-17 15:38:31.611,soul
pascgabs,2022-03-31 14:36:17.000,Little Simz,Two Worlds Apart,Sometimes I Might Be Introvert,2024-06-17 15:38:31.611,dub
pascgabs,2022-03-31 14:36:17.000,Little Simz,Two Worlds Apart,Sometimes I Might Be Introvert,2024-06-17 15:38:31.611,UK hip hop
pascgabs,2022-03-31 14:36:17.000,Little Simz,Two Worlds Apart,Sometimes I Might Be Introvert,2024-06-17 15:38:31.611,rnb
Hydraine,2019-11-07 15:39:12.000,That Poppy,Lowlife,Bubblebath,2024-06-17 15:31:24.120,pop
Hydraine,2019-11-07 15:39:12.000,That Poppy,Lowlife,Bubblebath,2024-06-17 15:31:24.120,worse than akiko shikata
Hydraine,2019-11-07 15:39:12.000,That Poppy,Lowlife,Bubblebath,2024-06-17 15:31:24.120,female vocalists
Hydraine,2019-11-07 15:39:12.000,That Poppy,Lowlife,Bubblebath,2024-06-17 15:31:24.120,pretentious
Hydraine,2019-11-07 15:39:12.000,That Poppy,Lowlife,Bubblebath,2024-06-17 15:31:24.120,garbage
pascgabs,2018-12-24 20:47:55.000,John Frusciante,The Will To Death,The Will to Death,2024-06-17 15:43:57.661,John Frusciante
pascgabs,2018-12-24 20:47:55.000,John Frusciante,The Will To Death,The Will to Death,2024-06-17 15:43:57.661,acoustic
pascgabs,2018-12-24 20:47:55.000,John Frusciante,The Will To Death,The Will to Death,2024-06-17 15:43:57.661,beautiful
pascgabs,2018-12-24 20:47:55.000,John Frusciante,The Will To Death,The Will to Death,2024-06-17 15:43:57.661,sad
pascgabs,2018-12-24 20:47:55.000,John Frusciante,The Will To Death,The Will to Death,2024-06-17 15:43:57.661,melancholic
luizabonazza,2024-05-27 15:10:06.000,Ne-Yo,Champagne Life,Libra Scale,2024-06-17 12:42:13.318,rnb
luizabonazza,2024-05-27 15:10:06.000,Ne-Yo,Champagne Life,Libra Scale,2024-06-17 12:42:13.318,r&b
luizabonazza,2024-05-27 15:10:06.000,Ne-Yo,Champagne Life,Libra Scale,2024-06-17 12:42:13.318,smooth
luizabonazza,2024-05-27 15:10:06.000,Ne-Yo,Champagne Life,Libra Scale,2024-06-17 12:42:13.318,neyo
luizabonazza,2024-05-27 15:10:06.000,Ne-Yo,Champagne Life,Libra Scale,2024-06-17 12:42:13.318,soul
vicisnotonfire,2016-09-01 14:43:34.000,Lana Del Rey,Video Games,Born to Die - The Paradise Edition,2024-06-17 15:55:19.661,female vocalists
vicisnotonfire,2016-09-01 14:43:34.000,Lana Del Rey,Video Games,Born to Die - The Paradise Edition,2024-06-17 15:55:19.661,pop
vicisnotonfire,2016-09-01 14:43:34.000,Lana Del Rey,Video Games,Born to Die - The Paradise Edition,2024-06-17 15:55:19.661,indie
vicisnotonfire,2016-09-01 14:43:34.000,Lana Del Rey,Video Games,Born to Die - The Paradise Edition,2024-06-17 15:55:19.661,indie pop
vicisnotonfire,2016-09-01 14:43:34.000,Lana Del Rey,Video Games,Born to Die - The Paradise Edition,2024-06-17 15:55:19.661,Lana Del Rey
mateuslevisf,2023-02-10 19:31:58.000,BSS,Fighting (feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',2024-06-17 15:08:52.623,pop
mateuslevisf,2023-02-10 19:31:58.000,BSS,Fighting (feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',2024-06-17 15:08:52.623,Awesome
mateuslevisf,2023-02-10 19:31:58.000,BSS,Fighting (feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',2024-06-17 15:08:52.623,Favorite
mateuslevisf,2023-02-10 19:31:58.000,BSS,Fighting (feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',2024-06-17 15:08:52.623,Kpop
mateuslevisf,2023-02-10 19:31:58.000,BSS,Fighting (feat. Lee Young Ji),BSS 1st Single Album 'SECOND WIND',2024-06-17 15:08:52.623,fire
pascgabs,2018-06-20 21:28:59.000,Lupe de Lupe,17,Sal Grosso,2024-06-17 15:45:02.339,numbers
pascgabs,2018-06-20 21:28:59.000,Lupe de Lupe,17,Sal Grosso,2024-06-17 15:45:02.339,que música linda
pascgabs,2018-06-20 21:28:59.000,Lupe de Lupe,17,Sal Grosso,2024-06-17 15:45:02.339,bundinhacore
isaaflintz,2020-08-31 16:05:18.000,The Smiths,Cemetry Gates - 2011 Remaster,The Queen Is Dead,2024-06-17 14:53:56.532,indie pop
isaaflintz,2020-08-31 16:05:18.000,The Smiths,Cemetry Gates - 2011 Remaster,The Queen Is Dead,2024-06-17 14:53:56.532,jangle pop
isaaflintz,2020-08-31 16:05:18.000,The Smiths,Cemetry Gates - 2011 Remaster,The Queen Is Dead,2024-06-17 14:53:56.532,indie
isaaflintz,2020-08-31 16:05:18.000,The Smiths,Cemetry Gates - 2011 Remaster,The Queen Is Dead,2024-06-17 14:53:56.532,pop
isaaflintz,2020-08-31 16:05:18.000,The Smiths,Cemetry Gates - 2011 Remaster,The Queen Is Dead,2024-06-17 14:53:56.532,rock
vicisnotonfire,2020-02-14 14:23:17.000,PUP,Sibling Rivalry,Morbid Stuff,2024-06-17 15:53:45.880,Clone hero
Hydraine,2021-10-22 21:09:59.000,Green Day,21 Guns,21st Century Breakdown,2024-06-17 15:23:19.459,punk rock
Hydraine,2021-10-22 21:09:59.000,Green Day,21 Guns,21st Century Breakdown,2024-06-17 15:23:19.459,rock
Hydraine,2021-10-22 21:09:59.000,Green Day,21 Guns,21st Century Breakdown,2024-06-17 15:23:19.459,alternative rock
Hydraine,2021-10-22 21:09:59.000,Green Day,21 Guns,21st Century Breakdown,2024-06-17 15:23:19.459,green day
Hydraine,2021-10-22 21:09:59.000,Green Day,21 Guns,21st Century Breakdown,2024-06-17 15:23:19.459,punk
pfaissal,2024-01-01 15:13:46.000,Kings of Leon,Closer,Only by the Night,2024-06-19 11:41:39.072,rock
pfaissal,2024-01-01 15:13:46.000,Kings of Leon,Closer,Only by the Night,2024-06-19 11:41:39.072,indie rock
pfaissal,2024-01-01 15:13:46.000,Kings of Leon,Closer,Only by the Night,2024-06-19 11:41:39.072,alternative rock
pfaissal,2024-01-01 15:13:46.000,Kings of Leon,Closer,Only by the Night,2024-06-19 11:41:39.072,alternative
pfaissal,2024-01-01 15:13:46.000,Kings of Leon,Closer,Only by the Night,2024-06-19 11:41:39.072,indie
isaaflintz,2019-10-30 20:37:58.000,Birdy,Wings,Fire Within (Deluxe),2024-06-17 14:58:25.630,pop
isaaflintz,2019-10-30 20:37:58.000,Birdy,Wings,Fire Within (Deluxe),2024-06-17 14:58:25.630,love at first listen
isaaflintz,2019-10-30 20:37:58.000,Birdy,Wings,Fire Within (Deluxe),2024-06-17 14:58:25.630,british
isaaflintz,2019-10-30 20:37:58.000,Birdy,Wings,Fire Within (Deluxe),2024-06-17 14:58:25.630,best of 2013
isaaflintz,2019-10-30 20:37:58.000,Birdy,Wings,Fire Within (Deluxe),2024-06-17 14:58:25.630,indie
rafinhaperry,2018-02-09 06:40:08.000,Elle King,Ex's & Oh's,Love Stuff,2024-06-17 16:07:33.862,pop
rafinhaperry,2018-02-09 06:40:08.000,Elle King,Ex's & Oh's,Love Stuff,2024-06-17 16:07:33.862,2015
rafinhaperry,2018-02-09 06:40:08.000,Elle King,Ex's & Oh's,Love Stuff,2024-06-17 16:07:33.862,alternative
rafinhaperry,2018-02-09 06:40:08.000,Elle King,Ex's & Oh's,Love Stuff,2024-06-17 16:07:33.862,feel good
rafinhaperry,2018-02-09 06:40:08.000,Elle King,Ex's & Oh's,Love Stuff,2024-06-17 16:07:33.862,american
mateuslevisf,2023-11-02 13:25:59.000,Billlie,enchanted night ~ white night,the Billage of perception: chapter three,2024-06-17 15:06:49.596,k-pop
mateuslevisf,2023-11-02 13:25:59.000,Billlie,enchanted night ~ white night,the Billage of perception: chapter three,2024-06-17 15:06:49.596,2023
mateuslevisf,2023-11-02 13:25:59.000,Billlie,enchanted night ~ white night,the Billage of perception: chapter three,2024-06-17 15:06:49.596,Youha
mateuslevisf,2023-11-02 13:25:59.000,Billlie,enchanted night ~ white night,the Billage of perception: chapter three,2024-06-17 15:06:49.596,kels loves billlie
mateuslevisf,2023-11-02 13:25:59.000,Billlie,enchanted night ~ white night,the Billage of perception: chapter three,2024-06-17 15:06:49.596,like a white night
Luca1_2_3,2021-11-12 15:41:53.000,Bruno Mars,777,An Evening with Silk Sonic,2024-06-17 14:39:43.601,power pop
Luca1_2_3,2021-11-12 15:41:53.000,Bruno Mars,777,An Evening with Silk Sonic,2024-06-17 14:39:43.601,funk
Luca1_2_3,2021-11-12 15:41:53.000,Bruno Mars,777,An Evening with Silk Sonic,2024-06-17 14:39:43.601,acid jazz
Luca1_2_3,2021-11-12 15:41:53.000,Bruno Mars,777,An Evening with Silk Sonic,2024-06-17 14:39:43.601,Funk Rock
Luca1_2_3,2021-11-12 15:41:53.000,Bruno Mars,777,An Evening with Silk Sonic,2024-06-17 14:39:43.601,pop rap
vicisnotonfire,2019-10-21 15:24:49.000,Dead Kennedys,Police Truck,Give Me Convenience or Give Me Death,2024-06-17 15:54:01.496,punk
vicisnotonfire,2019-10-21 15:24:49.000,Dead Kennedys,Police Truck,Give Me Convenience or Give Me Death,2024-06-17 15:54:01.496,punk rock
vicisnotonfire,2019-10-21 15:24:49.000,Dead Kennedys,Police Truck,Give Me Convenience or Give Me Death,2024-06-17 15:54:01.496,hardcore punk
vicisnotonfire,2019-10-21 15:24:49.000,Dead Kennedys,Police Truck,Give Me Convenience or Give Me Death,2024-06-17 15:54:01.496,80s
vicisnotonfire,2019-10-21 15:24:49.000,Dead Kennedys,Police Truck,Give Me Convenience or Give Me Death,2024-06-17 15:54:01.496,political
K0KKy,2022-12-23 21:47:53.000,The Beatles,For No One - Remastered 2009,Revolver (Remastered),2024-06-17 12:40:21.114,pop
K0KKy,2022-12-23 21:47:53.000,The Beatles,For No One - Remastered 2009,Revolver (Remastered),2024-06-17 12:40:21.114,60s
K0KKy,2022-12-23 21:47:53.000,The Beatles,For No One - Remastered 2009,Revolver (Remastered),2024-06-17 12:40:21.114,british
K0KKy,2022-12-23 21:47:53.000,The Beatles,For No One - Remastered 2009,Revolver (Remastered),2024-06-17 12:40:21.114,baroque pop
K0KKy,2022-12-23 21:47:53.000,The Beatles,For No One - Remastered 2009,Revolver (Remastered),2024-06-17 12:40:21.114,fantastic
Luca1_2_3,2021-11-08 19:59:27.000,Dizzy Gillespie,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),2024-06-17 14:39:43.601,jazz
Luca1_2_3,2021-11-08 19:59:27.000,Dizzy Gillespie,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),2024-06-17 14:39:43.601,bebop
Luca1_2_3,2021-11-08 19:59:27.000,Dizzy Gillespie,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),2024-06-17 14:39:43.601,Big Band
Luca1_2_3,2021-11-08 19:59:27.000,Dizzy Gillespie,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),2024-06-17 14:39:43.601,bebopgdchill
Luca1_2_3,2021-11-08 19:59:27.000,Dizzy Gillespie,Night in Tunisia,The Essential Dizzy Gillespie (Remastered),2024-06-17 14:39:43.601,jazz standards
Daniel_Peq,2023-08-06 20:12:18.000,Gilberto Gil,Maracatu Atômico,Nightingale,2024-06-17 15:02:44.636,brasil
Daniel_Peq,2023-08-06 20:12:18.000,Gilberto Gil,Maracatu Atômico,Nightingale,2024-06-17 15:02:44.636,mpb
Daniel_Peq,2023-08-06 20:12:18.000,Gilberto Gil,Maracatu Atômico,Nightingale,2024-06-17 15:02:44.636,test
Daniel_Peq,2023-08-06 20:12:18.000,Gilberto Gil,Maracatu Atômico,Nightingale,2024-06-17 15:02:44.636,chillout
Daniel_Peq,2023-08-06 20:12:18.000,Gilberto Gil,Maracatu Atômico,Nightingale,2024-06-17 15:02:44.636,lounge
pascgabs,2022-05-11 17:25:39.000,Kendrick Lamar,The Heart Part 5,The Heart Part 5,2024-06-17 15:38:22.949,rap
pascgabs,2022-05-11 17:25:39.000,Kendrick Lamar,The Heart Part 5,The Heart Part 5,2024-06-17 15:38:22.949,Hip-Hop
pascgabs,2022-05-11 17:25:39.000,Kendrick Lamar,The Heart Part 5,The Heart Part 5,2024-06-17 15:38:22.949,hip hop
pascgabs,2022-05-11 17:25:39.000,Kendrick Lamar,The Heart Part 5,The Heart Part 5,2024-06-17 15:38:22.949,Conscious Hip Hop
pascgabs,2022-05-11 17:25:39.000,Kendrick Lamar,The Heart Part 5,The Heart Part 5,2024-06-17 15:38:22.949,funk
K0KKy,2022-08-18 12:50:49.000,Charlie Brown Jr.,Vícios E Virtudes - Ao Vivo,Acústico (Ao Vivo),2024-06-17 12:41:06.947,rock
K0KKy,2022-08-18 12:50:49.000,Charlie Brown Jr.,Vícios E Virtudes - Ao Vivo,Acústico (Ao Vivo),2024-06-17 12:41:06.947,Acoustic Rock
K0KKy,2022-08-18 12:50:49.000,Charlie Brown Jr.,Vícios E Virtudes - Ao Vivo,Acústico (Ao Vivo),2024-06-17 12:41:06.947,skate punk
K0KKy,2022-08-18 12:50:49.000,Charlie Brown Jr.,Vícios E Virtudes - Ao Vivo,Acústico (Ao Vivo),2024-06-17 12:41:06.947,brazilian rock
K0KKy,2022-08-18 12:50:49.000,Charlie Brown Jr.,Vícios E Virtudes - Ao Vivo,Acústico (Ao Vivo),2024-06-17 12:41:06.947,brazilian rock l
Daniel_Peq,2024-01-10 15:05:46.000,The Lumineers,Cleopatra,Cleopatra,2024-06-17 15:01:52.824,american
Daniel_Peq,2024-01-10 15:05:46.000,The Lumineers,Cleopatra,Cleopatra,2024-06-17 15:01:52.824,indie
Daniel_Peq,2024-01-10 15:05:46.000,The Lumineers,Cleopatra,Cleopatra,2024-06-17 15:01:52.824,folk
Daniel_Peq,2024-01-10 15:05:46.000,The Lumineers,Cleopatra,Cleopatra,2024-06-17 15:01:52.824,blues
Daniel_Peq,2024-01-10 15:05:46.000,The Lumineers,Cleopatra,Cleopatra,2024-06-17 15:01:52.824,folk rock
Felipe-MPB,2024-02-17 14:57:34.000,Run the Jewels,Close Your Eyes (And Count To Fuck),Run the Jewels 2,2024-06-17 15:00:42.922,Hip-Hop
Felipe-MPB,2024-02-17 14:57:34.000,Run the Jewels,Close Your Eyes (And Count To Fuck),Run the Jewels 2,2024-06-17 15:00:42.922,industrial hip-hop
Felipe-MPB,2024-02-17 14:57:34.000,Run the Jewels,Close Your Eyes (And Count To Fuck),Run the Jewels 2,2024-06-17 15:00:42.922,electronic
Felipe-MPB,2024-02-17 14:57:34.000,Run the Jewels,Close Your Eyes (And Count To Fuck),Run the Jewels 2,2024-06-17 15:00:42.922,industrial
Felipe-MPB,2024-02-17 14:57:34.000,Run the Jewels,Close Your Eyes (And Count To Fuck),Run the Jewels 2,2024-06-17 15:00:42.922,alternative hip-hop
mateuslevisf,2022-11-01 20:06:35.000,DPR IAN,No Blueberries,Moodswings In This Order,2024-06-17 15:09:19.648,2021
mateuslevisf,2022-11-01 20:06:35.000,DPR IAN,No Blueberries,Moodswings In This Order,2024-06-17 15:09:19.648,made for leon
Hydraine,2022-02-02 19:43:55.000,The Driver Era,A Kiss,Girlfriend,2024-06-17 15:20:40.100,male vocalist
Hydraine,2022-02-02 19:43:55.000,The Driver Era,A Kiss,Girlfriend,2024-06-17 15:20:40.100,Smash
Hydraine,2022-02-02 19:43:55.000,The Driver Era,A Kiss,Girlfriend,2024-06-17 15:20:40.100,barbara paris owns this song
Hydraine,2022-02-02 19:43:55.000,The Driver Era,A Kiss,Girlfriend,2024-06-17 15:20:40.100,my top Songs mix
pascgabs,2021-05-25 01:22:14.000,Bright Eyes,First Day of My Life,"I'm Wide Awake, It's Morning",2024-06-17 15:40:18.039,indie
pascgabs,2021-05-25 01:22:14.000,Bright Eyes,First Day of My Life,"I'm Wide Awake, It's Morning",2024-06-17 15:40:18.039,acoustic
pascgabs,2021-05-25 01:22:14.000,Bright Eyes,First Day of My Life,"I'm Wide Awake, It's Morning",2024-06-17 15:40:18.039,Love
pascgabs,2021-05-25 01:22:14.000,Bright Eyes,First Day of My Life,"I'm Wide Awake, It's Morning",2024-06-17 15:40:18.039,singer-songwriter
pascgabs,2021-05-25 01:22:14.000,Bright Eyes,First Day of My Life,"I'm Wide Awake, It's Morning",2024-06-17 15:40:18.039,Bright Eyes
Daniel_Peq,2024-05-26 21:09:26.000,Ed Motta,Manuel,Ed Motta e Conexão Japeri,2024-06-17 15:01:20.492,funk
Daniel_Peq,2024-05-26 21:09:26.000,Ed Motta,Manuel,Ed Motta e Conexão Japeri,2024-06-17 15:01:20.492,soul
Daniel_Peq,2024-05-26 21:09:26.000,Ed Motta,Manuel,Ed Motta e Conexão Japeri,2024-06-17 15:01:20.492,latin
Daniel_Peq,2024-05-26 21:09:26.000,Ed Motta,Manuel,Ed Motta e Conexão Japeri,2024-06-17 15:01:20.492,jazz fusion
Daniel_Peq,2024-05-26 21:09:26.000,Ed Motta,Manuel,Ed Motta e Conexão Japeri,2024-06-17 15:01:20.492,Radio
pedrokuchpil,2023-03-09 15:04:11.000,Suicidal Angels,Atheist,Sanctify The Darkness,2024-06-17 15:48:31.827,thrash metal
pedrokuchpil,2023-03-09 15:04:11.000,Suicidal Angels,Atheist,Sanctify The Darkness,2024-06-17 15:48:31.827,metal
pedrokuchpil,2023-03-09 15:04:11.000,Suicidal Angels,Atheist,Sanctify The Darkness,2024-06-17 15:48:31.827,heavy metal
pedrokuchpil,2023-03-09 15:04:11.000,Suicidal Angels,Atheist,Sanctify The Darkness,2024-06-17 15:48:31.827,thrash
pedrokuchpil,2023-03-09 15:04:11.000,Suicidal Angels,Atheist,Sanctify The Darkness,2024-06-17 15:48:31.827,Greek
rmottafc,2024-02-09 19:32:09.000,Momoko Kikuchi,NIGHT CRUISING,ADVENTURE,2024-06-17 12:49:12.838,japanese female vocal
rmottafc,2024-02-09 19:32:09.000,Momoko Kikuchi,NIGHT CRUISING,ADVENTURE,2024-06-17 12:49:12.838,city pop
rafinhaperry,2018-01-05 12:39:36.000,Halsey,Bad at Love,hopeless fountain kingdom (Deluxe),2024-06-17 16:07:52.646,pop
rafinhaperry,2018-01-05 12:39:36.000,Halsey,Bad at Love,hopeless fountain kingdom (Deluxe),2024-06-17 16:07:52.646,2017
rafinhaperry,2018-01-05 12:39:36.000,Halsey,Bad at Love,hopeless fountain kingdom (Deluxe),2024-06-17 16:07:52.646,rnb
rafinhaperry,2018-01-05 12:39:36.000,Halsey,Bad at Love,hopeless fountain kingdom (Deluxe),2024-06-17 16:07:52.646,electronic
rafinhaperry,2018-01-05 12:39:36.000,Halsey,Bad at Love,hopeless fountain kingdom (Deluxe),2024-06-17 16:07:52.646,electropop
Hydraine,2023-01-22 15:53:36.000,The Driver Era,Afterglow,X,2024-06-17 15:18:12.655,chill
Hydraine,2023-01-22 15:53:36.000,The Driver Era,Afterglow,X,2024-06-17 15:18:12.655,BARBARA PARIS LOVES IT
Hydraine,2023-01-22 15:53:36.000,The Driver Era,Afterglow,X,2024-06-17 15:18:12.655,ross lynch bofe da paris
rafinhaperry,2018-04-12 06:32:48.000,twenty one pilots,Screen,Vessel,2024-06-17 16:07:01.466,vocal
rafinhaperry,2018-04-12 06:32:48.000,twenty one pilots,Screen,Vessel,2024-06-17 16:07:01.466,sad
rafinhaperry,2018-04-12 06:32:48.000,twenty one pilots,Screen,Vessel,2024-06-17 16:07:01.466,afternoon
rafinhaperry,2018-04-12 06:32:48.000,twenty one pilots,Screen,Vessel,2024-06-17 16:07:01.466,Driving
rafinhaperry,2018-04-12 06:32:48.000,twenty one pilots,Screen,Vessel,2024-06-17 16:07:01.466,morning
isaaflintz,2024-01-18 16:10:26.000,Sabrina Carpenter,Nonsense,emails i can't send,2024-06-17 14:44:40.750,pop
isaaflintz,2024-01-18 16:10:26.000,Sabrina Carpenter,Nonsense,emails i can't send,2024-06-17 14:44:40.750,rnb
isaaflintz,2024-01-18 16:10:26.000,Sabrina Carpenter,Nonsense,emails i can't send,2024-06-17 14:44:40.750,country
isaaflintz,2024-01-18 16:10:26.000,Sabrina Carpenter,Nonsense,emails i can't send,2024-06-17 14:44:40.750,Love
isaaflintz,2024-01-18 16:10:26.000,Sabrina Carpenter,Nonsense,emails i can't send,2024-06-17 14:44:40.750,catchy
K0KKy,2022-09-13 15:32:48.000,Racionais MC's,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",2024-06-17 12:40:57.283,rap
K0KKy,2022-09-13 15:32:48.000,Racionais MC's,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",2024-06-17 12:40:57.283,hip hop
K0KKy,2022-09-13 15:32:48.000,Racionais MC's,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",2024-06-17 12:40:57.283,Hip-Hop
K0KKy,2022-09-13 15:32:48.000,Racionais MC's,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",2024-06-17 12:40:57.283,brasil
K0KKy,2022-09-13 15:32:48.000,Racionais MC's,Estilo Cachorro,"Nada Como um Dia Após o Outro Dia, Vol. 1 & 2",2024-06-17 12:40:57.283,brazilian
isaaflintz,2020-06-13 16:39:48.000,Chico Buarque,Cálice,Chico Buarque,2024-06-17 14:55:00.015,brasil
isaaflintz,2020-06-13 16:39:48.000,Chico Buarque,Cálice,Chico Buarque,2024-06-17 14:55:00.015,mpb
isaaflintz,2020-06-13 16:39:48.000,Chico Buarque,Cálice,Chico Buarque,2024-06-17 14:55:00.015,chico buarque
isaaflintz,2020-06-13 16:39:48.000,Chico Buarque,Cálice,Chico Buarque,2024-06-17 14:55:00.015,Bossa Nova
isaaflintz,2020-06-13 16:39:48.000,Chico Buarque,Cálice,Chico Buarque,2024-06-17 14:55:00.015,brazilian
rmottafc,2022-01-13 21:04:51.000,Jinsang,Herewego,Life,2024-06-17 13:00:09.487,Lo-Fi
marisalgueiro,2022-06-04 19:14:05.000,Jamie xx,I Know There's Gonna Be (Good Times),In Colour,2024-06-17 13:07:04.911,pop rap
marisalgueiro,2022-06-04 19:14:05.000,Jamie xx,I Know There's Gonna Be (Good Times),In Colour,2024-06-17 13:07:04.911,uk bass
